date,hour_beginning,contract_value,label
8/31/20,11,37.925,actual
8/31/20,12,16.795,actual
8/31/20,13,4.3775,actual
8/31/20,14,24.45,actual
8/31/20,15,24.0275,actual
8/31/20,16,0.7425,actual
8/31/20,17,0.925,actual
8/31/20,18,0.7325,actual
8/31/20,19,-1.195,actual
8/31/20,20,0.1075,actual
8/31/20,21,1.01,actual
8/31/20,22,0.8025,actual
8/31/20,23,0.0175,actual
9/1/20,0,0.1225,actual
9/1/20,1,0.005,actual
9/1/20,2,0,actual
9/1/20,3,0,actual
9/1/20,4,0.005,actual
9/1/20,5,0,actual
9/1/20,6,0.1775,actual
9/1/20,7,0.0025,actual
9/1/20,8,0.105,actual
9/1/20,9,0.1125,actual
9/1/20,10,0.335,actual
9/1/20,11,1.7025,actual
9/1/20,12,0.2525,actual
9/1/20,13,0.0525,actual
9/1/20,14,-0.6725,actual
9/1/20,15,-0.51,actual
9/1/20,16,-0.1625,actual
9/1/20,17,1.9625,actual
9/1/20,18,10.645,actual
9/1/20,19,1.585,actual
9/1/20,20,0.035,actual
9/1/20,21,-0.08,actual
9/1/20,22,-0.055,actual
9/1/20,23,-0.0075,actual
9/2/20,0,-0.005,actual
9/2/20,1,0,actual
9/2/20,2,0,actual
9/2/20,3,0,actual
9/2/20,4,0,actual
9/2/20,5,0,actual
9/2/20,6,-0.075,actual
9/2/20,7,-0.215,actual
9/2/20,8,0,actual
9/2/20,9,0,actual
9/2/20,10,0.0175,actual
9/2/20,11,-0.1575,actual
9/2/20,12,-0.0025,actual
9/2/20,13,-0.02,actual
9/2/20,14,-0.0325,actual
9/2/20,15,-0.015,actual
9/2/20,16,0.13,actual
9/2/20,17,0.0325,actual
9/2/20,18,0.0125,actual
9/2/20,19,0.12,actual
9/2/20,20,0.1425,actual
9/2/20,21,0.0175,actual
9/2/20,22,0,actual
9/2/20,23,0,actual
9/3/20,0,0,actual
9/3/20,1,0,actual
9/3/20,2,0,actual
9/3/20,3,0,actual
9/3/20,4,0,actual
9/3/20,5,0,actual
9/3/20,6,0,actual
9/3/20,7,0,actual
9/3/20,8,0,actual
9/3/20,9,0,actual
9/3/20,10,0,actual
9/3/20,11,0,actual
9/3/20,12,0,actual
9/3/20,13,0,actual
9/3/20,14,0,actual
9/3/20,15,0,actual
9/3/20,16,0,actual
9/3/20,17,0,actual
9/3/20,18,0.05,actual
9/3/20,19,0.025,actual
9/3/20,20,0.0425,actual
9/3/20,21,0,actual
9/3/20,22,0,actual
9/3/20,23,0,actual
9/4/20,0,0,actual
9/4/20,1,0,actual
9/4/20,2,0,actual
9/4/20,3,0,actual
9/4/20,4,0,actual
9/4/20,5,0,actual
9/4/20,6,0,actual
9/4/20,7,0,actual
9/4/20,8,0,actual
9/4/20,9,0,actual
9/4/20,10,0,actual
9/4/20,11,0,actual
9/4/20,12,0,actual
9/4/20,13,0,actual
9/4/20,14,0,actual
9/4/20,15,-0.3675,actual
9/4/20,16,0,actual
9/4/20,17,0,actual
9/4/20,18,0,actual
9/4/20,19,0,actual
9/4/20,20,0,actual
9/4/20,21,0,actual
9/4/20,22,0,actual
9/4/20,23,16.1525,actual
9/5/20,0,1.4,actual
9/5/20,1,0,actual
9/5/20,2,0,actual
9/5/20,3,0,actual
9/5/20,4,0,actual
9/5/20,5,0,actual
9/5/20,6,0,actual
9/5/20,7,0,actual
9/5/20,8,0,actual
9/5/20,9,0,actual
9/5/20,10,0,actual
9/5/20,11,0,actual
9/5/20,12,0,actual
9/5/20,13,0.055,actual
9/5/20,14,0.415,actual
9/5/20,15,0.1575,actual
9/5/20,16,0,actual
9/5/20,17,0,actual
9/5/20,18,0,actual
9/5/20,19,0,actual
9/5/20,20,0,actual
9/5/20,21,1.8075,actual
9/5/20,22,14.9375,actual
9/5/20,23,30.9925,actual
9/6/20,0,32.95,actual
9/6/20,1,36.355,actual
9/6/20,2,43.2175,actual
9/6/20,3,33.5575,actual
9/6/20,4,31.5975,actual
9/6/20,5,31.7425,actual
9/6/20,6,31.6175,actual
9/6/20,7,21.34,actual
9/6/20,8,5.7225,actual
9/6/20,9,14.7625,actual
9/6/20,10,28.005,actual
9/6/20,11,29.5325,actual
9/6/20,12,21.425,actual
9/6/20,13,22.455,actual
9/6/20,14,25.8525,actual
9/6/20,15,17.715,actual
9/6/20,16,4.7775,actual
9/6/20,17,-0.0075,actual
9/6/20,18,0,actual
9/6/20,19,1.945,actual
9/6/20,20,32.335,actual
9/6/20,21,36.9325,actual
9/6/20,22,41.9475,actual
9/6/20,23,46.0925,actual
9/7/20,0,45.6825,actual
9/7/20,1,38.5575,actual
9/7/20,2,33.385,actual
9/7/20,3,33.445,actual
9/7/20,4,33.2125,actual
9/7/20,5,33.1825,actual
9/7/20,6,32,actual
9/7/20,7,21.47,actual
9/7/20,8,12.2075,actual
9/7/20,9,0.0975,actual
9/7/20,10,0.21,actual
9/7/20,11,3.135,actual
9/7/20,12,23.4125,actual
9/7/20,13,40.6725,actual
9/7/20,14,41.565,actual
9/7/20,15,40.8325,actual
9/7/20,16,40.66,actual
9/7/20,17,41.1175,actual
9/7/20,18,40.88,actual
9/7/20,19,40.7475,actual
9/7/20,20,40.2125,actual
9/7/20,21,36.49,actual
9/7/20,22,46.81,actual
9/7/20,23,47.1825,actual
9/8/20,0,46.01,actual
9/8/20,1,45.505,actual
9/8/20,2,42.955,actual
9/8/20,3,37.565,actual
9/8/20,4,31.0425,actual
9/8/20,5,28.0125,actual
9/8/20,6,17.16,actual
9/8/20,7,0,actual
9/8/20,8,0.285,actual
9/8/20,9,5.9525,actual
9/8/20,10,17.7825,actual
9/8/20,11,21.3275,actual
9/8/20,12,36.715,actual
9/8/20,13,46.2425,actual
9/8/20,14,55.57,actual
9/8/20,15,53.67,actual
9/8/20,16,53.2925,actual
9/8/20,17,50.59,actual
9/8/20,18,49.605,actual
9/8/20,19,48.9425,actual
9/8/20,20,49.1275,actual
9/8/20,21,48.17,actual
9/8/20,22,48.085,actual
9/8/20,23,46.8925,actual
9/9/20,0,45.69,actual
9/9/20,1,43.425,actual
9/9/20,2,39.27,actual
9/9/20,3,42.0175,actual
9/9/20,4,42.5975,actual
9/9/20,5,43.56,actual
9/9/20,6,44.5025,actual
9/9/20,7,44.29,actual
9/9/20,8,46.18,actual
9/9/20,9,47.215,actual
9/9/20,10,47.3975,actual
9/9/20,11,47.315,actual
9/9/20,12,47.465,actual
9/9/20,13,47.8325,actual
9/9/20,14,48.2775,actual
9/9/20,15,47.5525,actual
9/9/20,16,46.77,actual
9/9/20,17,47.8625,actual
9/9/20,18,48.41,actual
9/9/20,19,47.1625,actual
9/9/20,20,44.18,actual
9/9/20,21,35.19,actual
9/9/20,22,34.81,actual
9/9/20,23,32.6575,actual
9/10/20,0,14.08,actual
9/10/20,1,0,actual
9/10/20,2,2.4525,actual
9/10/20,3,2.7375,actual
9/10/20,4,7.9775,actual
9/10/20,5,0,actual
9/10/20,6,0,actual
9/10/20,7,0,actual
9/10/20,8,0,actual
9/10/20,9,0,actual
9/10/20,10,0,actual
9/10/20,11,0,actual
9/10/20,12,0.015,actual
9/10/20,13,0.065,actual
9/10/20,14,0.0875,actual
9/10/20,15,0.02,actual
9/10/20,16,0,actual
9/10/20,17,0,actual
9/10/20,18,0,actual
9/10/20,19,0,actual
9/10/20,20,0,actual
9/10/20,21,0,actual
9/10/20,22,0,actual
9/10/20,23,0,actual
9/11/20,0,0,actual
9/11/20,1,0,actual
9/11/20,2,0,actual
9/11/20,3,0,actual
9/11/20,4,0,actual
9/11/20,5,0,actual
9/11/20,6,0,actual
9/11/20,7,0,actual
9/11/20,8,0,actual
9/11/20,9,0,actual
9/11/20,10,0,actual
9/11/20,11,0,actual
9/11/20,12,0,actual
9/11/20,13,0,actual
9/11/20,14,-0.025,actual
9/11/20,15,0,actual
9/11/20,16,0,actual
9/11/20,17,0,actual
9/11/20,18,0,actual
9/11/20,19,0,actual
9/11/20,20,0,actual
9/11/20,21,3.305,actual
9/11/20,22,26.545,actual
9/11/20,23,28.4525,actual
9/12/20,0,9.3825,actual
9/12/20,1,0,actual
9/12/20,2,0,actual
9/12/20,3,0,actual
9/12/20,4,0,actual
9/12/20,5,0,actual
9/12/20,6,0,actual
9/12/20,7,0,actual
9/12/20,8,0,actual
9/12/20,9,0,actual
9/12/20,10,0,actual
9/12/20,11,0,actual
9/12/20,12,0,actual
9/12/20,13,0,actual
9/12/20,14,0,actual
9/12/20,15,0,actual
9/12/20,16,0,actual
9/12/20,17,0,actual
9/12/20,18,0,actual
9/12/20,19,0,actual
9/12/20,20,0,actual
9/12/20,21,0,actual
9/12/20,22,0,actual
9/12/20,23,0,actual
9/13/20,0,0,actual
9/13/20,1,0,actual
9/13/20,2,0,actual
9/13/20,3,0,actual
9/13/20,4,0,actual
9/13/20,5,0,actual
9/13/20,6,0,actual
9/13/20,7,0,actual
9/13/20,8,0,actual
9/13/20,9,0,actual
9/13/20,10,0,actual
9/13/20,11,0,actual
9/13/20,12,0,actual
9/13/20,13,0,actual
9/13/20,14,0.3925,actual
9/13/20,15,0.015,actual
9/13/20,16,0.08,actual
9/13/20,17,0.085,actual
9/13/20,18,0.0125,actual
9/13/20,19,0,actual
9/13/20,20,0,actual
9/13/20,21,0,actual
9/13/20,22,0,actual
9/13/20,23,0,actual
9/14/20,0,-0.005,actual
9/14/20,1,-0.005,actual
9/14/20,2,0,actual
9/14/20,3,0,actual
9/14/20,4,0,actual
9/14/20,5,0,actual
9/14/20,6,0,actual
9/14/20,7,0,actual
9/14/20,8,0,actual
9/14/20,9,0,actual
9/14/20,10,0,actual
9/14/20,11,0,actual
9/14/20,12,0,actual
9/14/20,13,0,actual
9/14/20,14,0,actual
9/14/20,15,0,actual
9/14/20,16,0,actual
9/14/20,17,0,actual
9/14/20,18,0,actual
9/14/20,19,0,actual
9/14/20,20,0,actual
9/14/20,21,0,actual
9/14/20,22,0,actual
9/14/20,23,0,actual
9/15/20,0,0,actual
9/15/20,1,0,actual
9/15/20,2,0,actual
9/15/20,3,0,actual
9/15/20,4,0,actual
9/15/20,5,0,actual
9/15/20,6,0,actual
9/15/20,7,0,actual
9/15/20,8,0,actual
9/15/20,9,0,actual
9/15/20,10,0,actual
9/15/20,11,0,actual
9/15/20,12,0,actual
9/15/20,13,0,actual
9/15/20,14,0,actual
9/15/20,15,0,actual
9/15/20,16,0,actual
9/15/20,17,0,actual
9/15/20,18,0,actual
9/15/20,19,0,actual
9/15/20,20,0,actual
9/15/20,21,0,actual
9/15/20,22,0,actual
9/15/20,23,0,actual
9/16/20,0,0,actual
9/16/20,1,0,actual
9/16/20,2,0,actual
9/16/20,3,0,actual
9/16/20,4,0,actual
9/16/20,5,0,actual
9/16/20,6,0,actual
9/16/20,7,0,actual
9/16/20,8,0,actual
9/16/20,9,0,actual
9/16/20,10,0,actual
9/16/20,11,0,actual
9/16/20,12,0,actual
9/16/20,13,0,actual
9/16/20,14,0,actual
9/16/20,15,0,actual
9/16/20,16,0,actual
9/16/20,17,0,actual
9/16/20,18,0,actual
9/16/20,19,-0.49,actual
9/16/20,20,-1.1425,actual
9/16/20,21,-0.0175,actual
9/16/20,22,0.0325,actual
9/16/20,23,0.0325,actual
9/17/20,0,0.0025,actual
9/17/20,1,0,actual
9/17/20,2,0,actual
9/17/20,3,0,actual
9/17/20,4,0,actual
9/17/20,5,0,actual
9/17/20,6,0,actual
9/17/20,7,0,actual
9/17/20,8,0,actual
9/17/20,9,0,actual
9/17/20,10,0,actual
9/17/20,11,0,actual
9/17/20,12,0,actual
9/17/20,13,0,actual
9/17/20,14,0.0075,actual
9/17/20,15,0,actual
9/17/20,16,0,actual
9/17/20,17,0,actual
9/17/20,18,0,actual
9/17/20,19,-0.0325,actual
9/17/20,20,-0.2,actual
9/17/20,21,-0.005,actual
9/17/20,22,-0.2775,actual
9/17/20,23,-0.01,actual
9/18/20,0,0,actual
9/18/20,1,0,actual
9/18/20,2,0,actual
9/18/20,3,0,actual
9/18/20,4,0,actual
9/18/20,5,0.0075,actual
9/18/20,6,0.0775,actual
9/18/20,7,0.0725,actual
9/18/20,8,0.0025,actual
9/18/20,9,0,actual
9/18/20,10,0,actual
9/18/20,11,0,actual
9/18/20,12,0,actual
9/18/20,13,0,actual
9/18/20,14,0,actual
9/18/20,15,0,actual
9/18/20,16,0,actual
9/18/20,17,0,actual
9/18/20,18,0,actual
9/18/20,19,0,actual
9/18/20,20,0,actual
9/18/20,21,0,actual
9/18/20,22,0,actual
9/18/20,23,0,actual
9/19/20,0,0,actual
9/19/20,1,0,actual
9/19/20,2,0,actual
9/19/20,3,0,actual
9/19/20,4,0,actual
9/19/20,5,0,actual
9/19/20,6,0,actual
9/19/20,7,0,actual
9/19/20,8,0,actual
9/19/20,9,0,actual
9/19/20,10,0,actual
9/19/20,11,0,actual
9/19/20,12,0,actual
9/19/20,13,0,actual
9/19/20,14,0,actual
9/19/20,15,-0.0375,actual
9/19/20,16,-0.0125,actual
9/19/20,17,0,actual
9/19/20,18,0,actual
9/19/20,19,11.42,actual
9/19/20,20,36.0775,actual
9/19/20,21,35.4325,actual
9/19/20,22,33.365,actual
9/19/20,23,31.685,actual
9/20/20,0,29.81,actual
9/20/20,1,15.97,actual
9/20/20,2,7.74,actual
9/20/20,3,5.12,actual
9/20/20,4,7.1825,actual
9/20/20,5,9.3275,actual
9/20/20,6,6.535,actual
9/20/20,7,0,actual
9/20/20,8,0,actual
9/20/20,9,0,actual
9/20/20,10,0,actual
9/20/20,11,0,actual
9/20/20,12,0,actual
9/20/20,13,0,actual
9/20/20,14,0,actual
9/20/20,15,0,actual
9/20/20,16,0,actual
9/20/20,17,0,actual
9/20/20,18,0,actual
9/20/20,19,-0.725,actual
9/20/20,20,16.0475,actual
9/20/20,21,33.66,actual
9/20/20,22,31.3575,actual
9/20/20,23,28.33,actual
9/21/20,0,30.255,actual
9/21/20,1,18.35,actual
9/21/20,2,17.5625,actual
9/21/20,3,17.7325,actual
9/21/20,4,2.1775,actual
9/21/20,5,0,actual
9/21/20,6,0,actual
9/21/20,7,-9.63,actual
9/21/20,8,0,actual
9/21/20,9,0,actual
9/21/20,10,0,actual
9/21/20,11,0,actual
9/21/20,12,-0.0625,actual
9/21/20,13,-0.0075,actual
9/21/20,14,0,actual
9/21/20,15,-0.0125,actual
9/21/20,16,0,actual
9/21/20,17,0,actual
9/21/20,18,0,actual
9/21/20,19,-0.7175,actual
9/21/20,20,5.665,actual
9/21/20,21,24.98,actual
9/21/20,22,31.86,actual
9/21/20,23,16.73,actual
9/22/20,0,0.0725,actual
9/22/20,1,0,actual
9/22/20,2,0,actual
9/22/20,3,0,actual
9/22/20,4,0,actual
9/22/20,5,0,actual
9/22/20,6,0,actual
9/22/20,7,0,actual
9/22/20,8,0,actual
9/22/20,9,0,actual
9/22/20,10,0,actual
9/22/20,11,0.0325,actual
9/22/20,12,0.035,actual
9/22/20,13,0,actual
9/22/20,14,0,actual
9/22/20,15,0,actual
9/22/20,16,0,actual
9/22/20,17,0,actual
9/22/20,18,-0.035,actual
9/22/20,19,7.94,actual
9/22/20,20,14.5175,actual
9/22/20,21,28.14,actual
9/22/20,22,28.8325,actual
9/22/20,23,3.235,actual
9/23/20,0,0,actual
9/23/20,1,0,actual
9/23/20,2,0,actual
9/23/20,3,0,actual
9/23/20,4,0,actual
9/23/20,5,0,actual
9/23/20,6,0,actual
9/23/20,7,0,actual
9/23/20,8,0,actual
9/23/20,9,0,actual
9/23/20,10,0,actual
9/23/20,11,-0.19,actual
9/23/20,12,-0.045,actual
9/23/20,13,-0.09,actual
9/23/20,14,-0.1375,actual
9/23/20,15,0.43,actual
9/23/20,16,0.165,actual
9/23/20,17,-0.0675,actual
9/23/20,18,-0.0625,actual
9/23/20,19,-0.7775,actual
9/23/20,20,-0.38,actual
9/23/20,21,-0.08,actual
9/23/20,22,0,actual
9/23/20,23,0,actual
9/24/20,0,0,actual
9/24/20,1,0,actual
9/24/20,2,0,actual
9/24/20,3,0,actual
9/24/20,4,0,actual
9/24/20,5,0,actual
9/24/20,6,0,actual
9/24/20,7,0,actual
9/24/20,8,0,actual
9/24/20,9,0,actual
9/24/20,10,0,actual
9/24/20,11,-0.0675,actual
9/24/20,12,-0.0275,actual
9/24/20,13,0.2175,actual
9/24/20,14,-0.04,actual
9/24/20,15,-0.0275,actual
9/24/20,16,-0.0175,actual
9/24/20,17,-1.055,actual
9/24/20,18,-1.09,actual
9/24/20,19,4.8375,actual
9/24/20,20,1.7825,actual
9/24/20,21,16.1275,actual
9/24/20,22,31.1525,actual
9/24/20,23,36.245,actual
9/25/20,0,38.305,actual
9/25/20,1,39.6825,actual
9/25/20,2,31.1675,actual
9/25/20,3,30.72,actual
9/25/20,4,37.6,actual
9/25/20,5,41.09,actual
9/25/20,6,40.92,actual
9/25/20,7,41.425,actual
9/25/20,8,32.9125,actual
9/25/20,9,19.1625,actual
9/25/20,10,15.625,actual
9/25/20,11,21.5375,actual
9/25/20,12,22.9475,actual
9/25/20,13,22.17,actual
9/25/20,14,19.11,actual
9/25/20,15,16.6325,actual
9/25/20,16,6.595,actual
9/25/20,17,19.2375,actual
9/25/20,18,22.5,actual
9/25/20,19,30.1525,actual
9/25/20,20,46.8075,actual
9/25/20,21,45.595,actual
9/25/20,22,43.3575,actual
9/25/20,23,44.295,actual
9/26/20,0,44.2925,actual
9/26/20,1,41.8325,actual
9/26/20,2,39.3225,actual
9/26/20,3,36.655,actual
9/26/20,4,35.3475,actual
9/26/20,5,34.0925,actual
9/26/20,6,38.3725,actual
9/26/20,7,38.95,actual
9/26/20,8,29.77,actual
9/26/20,9,7.7175,actual
9/26/20,10,2.22,actual
9/26/20,11,2.17,actual
9/26/20,12,2.29,actual
9/26/20,13,7.9575,actual
9/26/20,14,14.9875,actual
9/26/20,15,23.215,actual
9/26/20,16,18.5525,actual
9/26/20,17,18.2,actual
9/26/20,18,2.39,actual
9/26/20,19,1.145,actual
9/26/20,20,4.095,actual
9/26/20,21,5.18,actual
9/26/20,22,10.7075,actual
9/26/20,23,30.3575,actual
9/27/20,0,31.23,actual
9/27/20,1,30.6225,actual
9/27/20,2,20.9875,actual
9/27/20,3,8.0325,actual
9/27/20,4,7.2725,actual
9/27/20,5,25.31,actual
9/27/20,6,31.7125,actual
9/27/20,7,31.2425,actual
9/27/20,8,31.5625,actual
9/27/20,9,41.1525,actual
9/27/20,10,37.6125,actual
9/27/20,11,40.5875,actual
9/27/20,12,44.08,actual
9/27/20,13,40.1025,actual
9/27/20,14,58.1375,actual
9/27/20,15,86.6225,actual
9/27/20,16,54.9475,actual
9/27/20,17,57.985,actual
9/27/20,18,49.635,actual
9/27/20,19,50.1175,actual
9/27/20,20,48.475,actual
9/27/20,21,45.17,actual
9/27/20,22,43.6775,actual
9/27/20,23,42.1675,actual
9/28/20,0,43.2925,actual
9/28/20,1,41.0975,actual
9/28/20,2,32.1025,actual
9/28/20,3,22.9225,actual
9/28/20,4,14.4225,actual
9/28/20,5,18.885,actual
9/28/20,6,35.625,actual
9/28/20,7,35.9275,actual
9/28/20,8,22.48,actual
9/28/20,9,32.6725,actual
9/28/20,10,19.8675,actual
9/28/20,11,12.8375,actual
9/28/20,12,13.1075,actual
9/28/20,13,14.6,actual
9/28/20,14,15.64,actual
9/28/20,15,14.4525,actual
9/28/20,16,14.0925,actual
9/28/20,17,13.8,actual
9/28/20,18,6.71,actual
9/28/20,19,-0.12,actual
9/28/20,20,-0.0075,actual
9/28/20,21,0.0025,actual
9/28/20,22,0.0075,actual
9/28/20,23,0,actual
9/29/20,0,-0.0925,actual
9/29/20,1,0,actual
9/29/20,2,0,actual
9/29/20,3,0,actual
9/29/20,4,0,actual
9/29/20,5,0,actual
9/29/20,6,0,actual
9/29/20,7,0,actual
9/29/20,8,0.0025,actual
9/29/20,9,0.0125,actual
9/29/20,10,5.1675,actual
9/29/20,11,6.195,actual
9/29/20,12,0.0325,actual
9/29/20,13,0.0175,actual
9/29/20,14,0.0275,actual
9/29/20,15,0.005,actual
9/29/20,16,0,actual
9/29/20,17,0,actual
9/29/20,18,-0.3075,actual
9/29/20,19,0,actual
9/29/20,20,0,actual
9/29/20,21,0.01,actual
9/29/20,22,0.02,actual
9/29/20,23,0.135,actual
9/30/20,0,0.085,actual
9/30/20,1,0.0675,actual
9/30/20,2,0,actual
9/30/20,3,0.335,actual
9/30/20,4,4.985,actual
9/30/20,5,4.265,actual
9/30/20,6,0.085,actual
9/30/20,7,0.06,actual
9/30/20,8,0.0225,actual
9/30/20,9,0.02,actual
9/30/20,10,0,actual
9/30/20,11,0,actual
9/30/20,12,-0.015,actual
9/30/20,13,0,actual
9/30/20,14,-0.0025,actual
9/30/20,15,-0.155,actual
9/30/20,16,-0.5925,actual
9/30/20,17,-0.4275,actual
9/30/20,18,-0.0875,actual
9/30/20,19,0,actual
9/30/20,20,7.7275,actual
9/30/20,21,22.19,actual
9/30/20,22,30.3925,actual
9/30/20,23,27.3325,actual
10/1/20,0,31.2275,actual
10/1/20,1,24.105,actual
10/1/20,2,19.5725,actual
10/1/20,3,19.7675,actual
10/1/20,4,21.8675,actual
10/1/20,5,7.0125,actual
10/1/20,6,1.3825,actual
10/1/20,7,-0.01,actual
10/1/20,8,0,actual
10/1/20,9,0.0025,actual
10/1/20,10,10.1125,actual
10/1/20,11,14.995,actual
10/1/20,12,3.785,actual
10/1/20,13,3.56,actual
10/1/20,14,3.15,actual
10/1/20,15,2.73,actual
10/1/20,16,2.14,actual
10/1/20,17,-0.01,actual
10/1/20,18,-0.0125,actual
10/1/20,19,-0.865,actual
10/1/20,20,-0.035,actual
10/1/20,21,0.0125,actual
10/1/20,22,-0.15,actual
10/1/20,23,12.03,actual
10/2/20,0,16.2225,actual
10/2/20,1,-0.095,actual
10/2/20,2,-0.2,actual
10/2/20,3,13.0925,actual
10/2/20,4,17.235,actual
10/2/20,5,17.56,actual
10/2/20,6,26.015,actual
10/2/20,7,21.1875,actual
10/2/20,8,11.3425,actual
10/2/20,9,4.6925,actual
10/2/20,10,35.1425,actual
10/2/20,11,42.61,actual
10/2/20,12,44.2975,actual
10/2/20,13,35.85,actual
10/2/20,14,34.705,actual
10/2/20,15,34.385,actual
10/2/20,16,23.875,actual
10/2/20,17,20.8125,actual
10/2/20,18,7.885,actual
10/2/20,19,-0.54,actual
10/2/20,20,13.315,actual
10/2/20,21,29.3575,actual
10/2/20,22,27.0275,actual
10/2/20,23,28.9575,actual
10/3/20,0,32.81,actual
10/3/20,1,32.665,actual
10/3/20,2,18.84,actual
10/3/20,3,14.38,actual
10/3/20,4,3.8875,actual
10/3/20,5,1.695,actual
10/3/20,6,2.6,actual
10/3/20,7,1.7225,actual
10/3/20,8,2.7475,actual
10/3/20,9,12.885,actual
10/3/20,10,13.3425,actual
10/3/20,11,30.165,actual
10/3/20,12,39.16,actual
10/3/20,13,47.275,actual
10/3/20,14,48.87,actual
10/3/20,15,66.93,actual
10/3/20,16,55.365,actual
10/3/20,17,17.77,actual
10/3/20,18,0,actual
10/3/20,19,-0.27,actual
10/3/20,20,0.4625,actual
10/3/20,21,0.8625,actual
10/3/20,22,0.8725,actual
10/3/20,23,0.6825,actual
10/4/20,0,0.2975,actual
10/4/20,1,0,actual
10/4/20,2,0,actual
10/4/20,3,0,actual
10/4/20,4,0,actual
10/4/20,5,0,actual
10/4/20,6,-0.3975,actual
10/4/20,7,-3.66,actual
10/4/20,8,-3.975,actual
10/4/20,9,-0.815,actual
10/4/20,10,-4.29,actual
10/4/20,11,-1.795,actual
10/4/20,12,-0.8425,actual
10/4/20,13,0,actual
10/4/20,14,0,actual
10/4/20,15,0,actual
10/4/20,16,0,actual
10/4/20,17,0,actual
10/4/20,18,-0.245,actual
10/4/20,19,18.8625,actual
10/4/20,20,38.82,actual
10/4/20,21,47.9325,actual
10/4/20,22,47.5375,actual
10/4/20,23,44.65,actual
10/5/20,0,39.8325,actual
10/5/20,1,41.1125,actual
10/5/20,2,38.81,actual
10/5/20,3,36.595,actual
10/5/20,4,37.3175,actual
10/5/20,5,40.02,actual
10/5/20,6,41.335,actual
10/5/20,7,40.245,actual
10/5/20,8,38.5375,actual
10/5/20,9,30.1,actual
10/5/20,10,30.92,actual
10/5/20,11,33.1525,actual
10/5/20,12,20.485,actual
10/5/20,13,6.5275,actual
10/5/20,14,7.7775,actual
10/5/20,15,18.495,actual
10/5/20,16,36.9675,actual
10/5/20,17,8.6075,actual
10/5/20,18,2.3125,actual
10/5/20,19,2.1825,actual
10/5/20,20,5.92,actual
10/5/20,21,7.8575,actual
10/5/20,22,7.28,actual
10/5/20,23,5.64,actual
10/6/20,0,5.5625,actual
10/6/20,1,4.5275,actual
10/6/20,2,4.28,actual
10/6/20,3,3.7575,actual
10/6/20,4,2.805,actual
10/6/20,5,0.6575,actual
10/6/20,6,0.0075,actual
10/6/20,7,-0.745,actual
10/6/20,8,-0.23,actual
10/6/20,9,0,actual
10/6/20,10,0,actual
10/6/20,11,-0.0175,actual
10/6/20,12,0.0125,actual
10/6/20,13,-5.6275,actual
10/6/20,14,-3.7375,actual
10/6/20,15,0,actual
10/6/20,16,0,actual
10/6/20,17,0,actual
10/6/20,18,-0.4325,actual
10/6/20,19,-0.395,actual
10/6/20,20,-0.2525,actual
10/6/20,21,0.02,actual
10/6/20,22,0.335,actual
10/6/20,23,1.195,actual
10/7/20,0,1.78,actual
10/7/20,1,1.9275,actual
10/7/20,2,0.6675,actual
10/7/20,3,0,actual
10/7/20,4,0,actual
10/7/20,5,0.0025,actual
10/7/20,6,0.01,actual
10/7/20,7,0.0125,actual
10/7/20,8,0.0125,actual
10/7/20,9,-0.015,actual
10/7/20,10,-0.0425,actual
10/7/20,11,0.025,actual
10/7/20,12,0.0175,actual
10/7/20,13,-0.0225,actual
10/7/20,14,-0.255,actual
10/7/20,15,-0.0075,actual
10/7/20,16,0,actual
10/7/20,17,0,actual
10/7/20,18,-0.2425,actual
10/7/20,19,-0.105,actual
10/7/20,20,14.19,actual
10/7/20,21,41.2225,actual
10/7/20,22,47.125,actual
10/7/20,23,46.125,actual
10/8/20,0,45.155,actual
10/8/20,1,36.8125,actual
10/8/20,2,29.1475,actual
10/8/20,3,29.43,actual
10/8/20,4,32.3825,actual
10/8/20,5,25.9625,actual
10/8/20,6,22.9625,actual
10/8/20,7,20.43,actual
10/8/20,8,22.41,actual
10/8/20,9,6.4325,actual
10/8/20,10,0,actual
10/8/20,11,0,actual
10/8/20,12,3.4575,actual
10/8/20,13,28.2525,actual
10/8/20,14,30.3925,actual
10/8/20,15,59.375,actual
10/8/20,16,76.885,actual
10/8/20,17,42.23,actual
10/8/20,18,42.9,actual
10/8/20,19,51.3025,actual
10/8/20,20,52.515,actual
10/8/20,21,51.955,actual
10/8/20,22,51.5775,actual
10/8/20,23,47.6175,actual
10/9/20,0,46.5575,actual
10/9/20,1,46.3925,actual
10/9/20,2,46.5825,actual
10/9/20,3,46.5,actual
10/9/20,4,44.725,actual
10/9/20,5,45.945,actual
10/9/20,6,43.0475,actual
10/9/20,7,36.185,actual
10/9/20,8,34.47,actual
10/9/20,9,6.88,actual
10/9/20,10,18.375,actual
10/9/20,11,20.1875,actual
10/9/20,12,0.115,actual
10/9/20,13,-0.1925,actual
10/9/20,14,-0.8025,actual
10/9/20,15,0,actual
10/9/20,16,-0.0225,actual
10/9/20,17,-0.205,actual
10/9/20,18,-4.075,actual
10/9/20,19,-0.3125,actual
10/9/20,20,-0.0275,actual
10/9/20,21,-0.0025,actual
10/9/20,22,0.01,actual
10/9/20,23,0.01,actual
10/10/20,0,0.02,actual
10/10/20,1,0,actual
10/10/20,2,0,actual
10/10/20,3,-0.005,actual
10/10/20,4,-0.05,actual
10/10/20,5,-0.02,actual
