"date","hour_beginning","VALLEY","BEARKAT","TREADWELL","MCCAMEY","NORTH.TO.HOUSTON","PANHANDLE","label"
"2019-10-23",2,2206,NA,74,2417,5464,3667,"actual"
"2019-10-23",3,2237,NA,74,2417,5457,3667,"actual"
"2019-10-23",4,2226,NA,74,2417,5446,3677,"actual"
"2019-10-23",5,2182,NA,74,2417,5397,3684,"actual"
"2019-10-23",6,2120,NA,74,2417,5343,3674,"actual"
"2019-10-23",7,2146,NA,74,2417,5161,3648,"actual"
"2019-10-23",8,2115,NA,74,2417,5228,3661,"actual"
"2019-10-23",9,2065,NA,74,2417,5172,3643,"actual"
"2019-10-23",10,2027,NA,74,2417,5162,3630,"actual"
"2019-10-23",11,1968,NA,74,2417,5157,3629,"actual"
"2019-10-23",12,1922,NA,74,2417,5136,3598,"actual"
"2019-10-23",13,1892,NA,74,2417,5096,3589,"actual"
"2019-10-23",14,1859,NA,74,2417,5078,3589,"actual"
"2019-10-23",15,1855,NA,74,2417,5041,3569,"actual"
"2019-10-23",16,1867,NA,74,2417,5055,3554,"actual"
"2019-10-23",17,1894,NA,74,2417,5138,3554,"actual"
"2019-10-23",18,1948,NA,74,2417,5245,3574,"actual"
"2019-10-23",19,1977,NA,74,2417,5252,3554,"actual"
"2019-10-23",20,1984,NA,74,2417,5253,3592,"actual"
"2019-10-23",21,2005,NA,74,2417,5252,3638,"actual"
"2019-10-23",22,2044,NA,74,2417,5287,3686,"actual"
"2019-10-23",23,2064,NA,74,2417,5405,3687,"actual"
"2019-10-24",0,2456,NA,133,2417,5484,3544,"actual"
"2019-10-24",1,2473,NA,133,2417,5499,3543,"actual"
"2019-10-24",2,2495,NA,133,2417,5508,3543,"actual"
"2019-10-24",3,2492,NA,133,2417,5503,3544,"actual"
"2019-10-24",4,2496,NA,133,2417,5481,3544,"actual"
"2019-10-24",5,2458,NA,133,2417,5441,3524,"actual"
"2019-10-24",6,2416,NA,133,2417,5383,3495,"actual"
"2019-10-24",7,2430,NA,133,2417,5316,3477,"actual"
"2019-10-24",8,2404,NA,74,2417,5153,3446,"actual"
"2019-10-24",9,2323,NA,74,2417,5082,3408,"actual"
"2019-10-24",10,2292,NA,74,2417,5041,3409,"actual"
"2019-10-24",11,2262,NA,74,2417,5029,3406,"actual"
"2019-10-24",12,2208,NA,74,2417,5012,3404,"actual"
"2019-10-24",13,2188,NA,74,2417,4938,3388,"actual"
"2019-10-24",14,2165,NA,74,2417,4889,3395,"actual"
"2019-10-24",15,2173,NA,74,2417,4888,3401,"actual"
"2019-10-24",16,2211,NA,74,2417,4910,3409,"actual"
"2019-10-24",17,2230,NA,74,2417,5024,3427,"actual"
"2019-10-24",18,2297,NA,74,2417,5123,3427,"actual"
"2019-10-24",19,2304,NA,74,2417,5102,3427,"actual"
"2019-10-24",20,2312,NA,74,2417,5156,3446,"actual"
"2019-10-24",21,2336,NA,74,2417,5195,3455,"actual"
"2019-10-24",22,2342,NA,74,2417,5258,3493,"actual"
"2019-10-24",23,2389,NA,74,2417,5294,3523,"actual"
"2019-10-25",0,2371,NA,103,2417,5209,3524,"actual"
"2019-10-25",1,2394,NA,103,2417,5231,3524,"actual"
"2019-10-25",2,2404,NA,103,2417,5234,3543,"actual"
"2019-10-25",3,2419,NA,103,2417,5219,3543,"actual"
"2019-10-25",4,2421,NA,103,2417,5191,3523,"actual"
"2019-10-25",5,2388,NA,103,2417,5107,3505,"actual"
"2019-10-25",6,2356,NA,103,2417,4862,3475,"actual"
"2019-10-25",7,2382,NA,103,2417,4743,3447,"actual"
"2019-10-25",8,2361,NA,103,2417,4788,3426,"actual"
"2019-10-25",9,2312,NA,103,2417,4859,3426,"actual"
"2019-10-25",10,2269,NA,103,2417,4873,3409,"actual"
"2019-10-25",11,2247,NA,103,2417,4931,3409,"actual"
"2019-10-25",12,2242,NA,103,2417,4934,3407,"actual"
"2019-10-25",13,2192,NA,103,2417,4864,3405,"actual"
"2019-10-25",14,2169,NA,103,2417,4891,3397,"actual"
"2019-10-25",15,2218,NA,103,2417,4908,3404,"actual"
"2019-10-25",16,2269,NA,103,2417,4943,3406,"actual"
"2019-10-25",17,2457,NA,103,2417,4938,3425,"actual"
"2019-10-25",18,2512,NA,103,2417,4884,3426,"actual"
"2019-10-25",19,2510,NA,103,2417,5007,3649,"actual"
"2019-10-25",20,2517,NA,103,2417,4971,3648,"actual"
"2019-10-25",21,2524,NA,103,2417,5026,3649,"actual"
"2019-10-25",22,2549,NA,103,2417,5095,3649,"actual"
"2019-10-25",23,2460,NA,103,2417,5135,3648,"actual"
"2019-10-26",0,2485,NA,74,2417,4905,3657,"actual"
"2019-10-26",1,2507,NA,74,2417,4928,3656,"actual"
"2019-10-26",2,2515,NA,74,2417,4929,3658,"actual"
"2019-10-26",3,2531,NA,74,2417,4919,3657,"actual"
"2019-10-26",4,2537,NA,74,2417,4890,3658,"actual"
"2019-10-26",5,2534,NA,74,2417,4810,3657,"actual"
"2019-10-26",6,2522,NA,74,2417,4746,3658,"actual"
"2019-10-26",7,2526,NA,74,2417,4601,3657,"actual"
"2019-10-26",8,2501,NA,74,2417,4644,3659,"actual"
"2019-10-26",9,2472,NA,74,2417,4687,3658,"actual"
"2019-10-26",10,2460,NA,74,2417,4769,3659,"actual"
"2019-10-26",11,2440,NA,74,2417,4834,3659,"actual"
"2019-10-26",12,2402,NA,74,2417,4886,3657,"actual"
"2019-10-26",13,2385,NA,74,2417,4922,3658,"actual"
"2019-10-26",14,2373,NA,74,2417,5009,3659,"actual"
"2019-10-26",15,2378,NA,74,2417,5061,3659,"actual"
"2019-10-26",16,2366,NA,74,2417,5034,3659,"actual"
"2019-10-26",17,2370,NA,74,2417,5038,3659,"actual"
"2019-10-26",18,2387,NA,74,2417,5031,3659,"actual"
"2019-10-26",19,2385,NA,74,2417,4978,3659,"actual"
"2019-10-26",20,2401,NA,74,2417,4966,3669,"actual"
"2019-10-26",21,2407,NA,74,2417,5023,3668,"actual"
"2019-10-26",22,2424,NA,74,2417,5068,3667,"actual"
"2019-10-26",23,2444,NA,74,2417,5106,3668,"actual"
"2019-10-27",0,2451,NA,74,2417,5364,3550,"actual"
"2019-10-27",1,2473,NA,74,2417,5409,3551,"actual"
"2019-10-27",2,2494,NA,74,2417,5449,3552,"actual"
"2019-10-27",3,2505,NA,74,2417,5443,3552,"actual"
"2019-10-27",4,2493,NA,74,2417,5425,3551,"actual"
"2019-10-27",5,2489,NA,74,2417,5346,3551,"actual"
"2019-10-27",6,2478,NA,74,2417,5257,3552,"actual"
"2019-10-27",7,2469,NA,74,2417,5140,3552,"actual"
"2019-10-27",8,2472,NA,74,2417,5029,3553,"actual"
"2019-10-27",9,2406,NA,74,2417,5053,3551,"actual"
"2019-10-27",10,2389,NA,74,2417,5143,3550,"actual"
"2019-10-27",11,2362,NA,74,2417,5189,3550,"actual"
"2019-10-27",12,2331,NA,74,2417,5254,3551,"actual"
"2019-10-27",13,2303,NA,74,2417,5299,3549,"actual"
"2019-10-27",14,2299,NA,74,2417,5370,3549,"actual"
"2019-10-27",15,2293,NA,74,2417,5398,3549,"actual"
"2019-10-27",16,2298,NA,74,2417,5370,3549,"actual"
"2019-10-27",17,2269,NA,74,2417,5355,3548,"actual"
"2019-10-27",18,2299,NA,74,2417,5309,3547,"actual"
"2019-10-27",19,2291,NA,74,2417,5267,3548,"actual"
"2019-10-27",20,2293,NA,74,2417,5254,3549,"actual"
"2019-10-27",21,2300,NA,74,2417,5302,3550,"actual"
"2019-10-27",22,2314,NA,74,2417,5418,3550,"actual"
"2019-10-27",23,2355,NA,74,2417,5480,3550,"actual"
"2019-10-28",0,2415,NA,74,2417,5892,2600,"actual"
"2019-10-28",1,2448,NA,74,2417,5935,2600,"actual"
"2019-10-28",2,2473,NA,74,2417,5940,2600,"actual"
"2019-10-28",3,2492,NA,74,2417,5926,2600,"actual"
"2019-10-28",4,2479,NA,74,2417,5886,2600,"actual"
"2019-10-28",5,2445,NA,74,2417,5775,2600,"actual"
"2019-10-28",6,2411,NA,74,2417,5511,2600,"actual"
"2019-10-28",7,2417,NA,74,2417,5380,2600,"actual"
"2019-10-28",8,2412,NA,74,2417,5480,2600,"actual"
"2019-10-28",9,2379,NA,74,2417,5603,2600,"actual"
"2019-10-28",10,2368,NA,74,2417,5736,2600,"actual"
"2019-10-28",11,2330,NA,74,2417,5761,2600,"actual"
"2019-10-28",12,2310,NA,74,2417,5764,2600,"actual"
"2019-10-28",13,2278,NA,74,2417,5689,2600,"actual"
"2019-10-28",14,2268,NA,74,2417,5669,2600,"actual"
"2019-10-28",15,2242,NA,74,2417,5646,2600,"actual"
"2019-10-28",16,2475,NA,74,2417,5654,2600,"actual"
"2019-10-28",17,2489,NA,74,2417,5707,2600,"actual"
"2019-10-28",18,2532,NA,74,2417,5805,2600,"actual"
"2019-10-28",19,2514,NA,74,2417,5799,2600,"actual"
"2019-10-28",20,2529,NA,74,2417,5832,2600,"actual"
"2019-10-28",21,2543,NA,74,2417,5938,2600,"actual"
"2019-10-28",22,2552,NA,74,2417,5945,2600,"actual"
"2019-10-28",23,2583,NA,74,2417,5992,2600,"actual"
"2019-10-29",0,2668,NA,74,2417,5342,2600,"actual"
"2019-10-29",1,2697,NA,74,2417,5380,2600,"actual"
"2019-10-29",2,2698,NA,74,2417,5376,2600,"actual"
"2019-10-29",3,2696,NA,74,2417,5361,2600,"actual"
"2019-10-29",4,2711,NA,74,2417,5274,2600,"actual"
"2019-10-29",5,2672,NA,74,2417,5113,2600,"actual"
"2019-10-29",6,2647,NA,74,2417,4882,2600,"actual"
"2019-10-29",7,2635,NA,74,2417,4729,2600,"actual"
"2019-10-29",8,1966,NA,74,2417,4832,2600,"actual"
"2019-10-29",9,1937,NA,74,2417,4988,2600,"actual"
"2019-10-29",10,1915,NA,74,2417,5094,2600,"actual"
"2019-10-29",11,1904,NA,74,2417,5265,2600,"actual"
"2019-10-29",12,1900,NA,74,2417,5386,2600,"actual"
"2019-10-29",13,1912,NA,74,2417,5385,2600,"actual"
"2019-10-29",14,1895,NA,74,2417,5387,2600,"actual"
"2019-10-29",15,1918,NA,74,2417,5422,2600,"actual"
"2019-10-29",16,1913,NA,74,2417,5454,2600,"actual"
"2019-10-29",17,1924,NA,74,2417,5499,2600,"actual"
"2019-10-29",18,1922,NA,74,2417,5583,2600,"actual"
"2019-10-29",19,1929,NA,74,2417,5562,2600,"actual"
"2019-10-29",20,1942,NA,74,2417,5504,2600,"actual"
"2019-10-29",21,1951,NA,74,2417,5493,2600,"actual"
"2019-10-29",22,1942,NA,74,2417,5518,2600,"actual"
"2019-10-29",23,1930,NA,74,2417,5616,2600,"actual"
"2019-10-30",0,2528,NA,74,2417,5871,2600,"actual"
"2019-10-30",1,2563,NA,74,2417,5892,2600,"actual"
"2019-10-30",2,2571,NA,74,2417,5879,2600,"actual"
"2019-10-30",3,2584,NA,74,2417,5879,2600,"actual"
"2019-10-30",4,2585,NA,74,2417,5849,2600,"actual"
"2019-10-30",5,2561,NA,74,2417,5745,2600,"actual"
"2019-10-30",6,2571,NA,74,2417,5565,2600,"actual"
"2019-10-30",7,2573,NA,74,2417,5473,2600,"actual"
"2019-10-30",8,2567,NA,74,2417,5528,2600,"actual"
"2019-10-30",9,2546,NA,74,2417,5620,2600,"actual"
"2019-10-30",10,2518,NA,74,2417,5582,2600,"actual"
"2019-10-30",11,2486,NA,74,2417,5525,2600,"actual"
"2019-10-30",12,2455,NA,74,2417,5460,2600,"actual"
"2019-10-30",13,2428,NA,74,2417,5394,2600,"actual"
"2019-10-30",14,2405,NA,74,2417,5340,2600,"actual"
"2019-10-30",15,2393,NA,74,2417,5352,2600,"actual"
"2019-10-30",16,2417,NA,74,2417,5387,2600,"actual"
"2019-10-30",17,2430,NA,74,2417,5489,2600,"actual"
"2019-10-30",18,2471,NA,74,2417,5595,2600,"actual"
"2019-10-30",19,2478,NA,74,2417,5576,2600,"actual"
"2019-10-30",20,2496,NA,74,2417,5641,2600,"actual"
"2019-10-30",21,2510,NA,74,2417,5656,2600,"actual"
"2019-10-30",22,2518,NA,74,2417,5536,2600,"actual"
"2019-10-30",23,2539,NA,74,2417,5440,2600,"actual"
"2019-10-31",0,2688,NA,74,2417,4795,2600,"actual"
"2019-10-31",1,2691,NA,74,2417,4860,2600,"actual"
"2019-10-31",2,2714,NA,74,2417,4780,2600,"actual"
"2019-10-31",3,2720,NA,74,2417,4726,2600,"actual"
"2019-10-31",4,2728,NA,74,2417,4593,2600,"actual"
"2019-10-31",5,2722,NA,74,2417,4430,2600,"actual"
"2019-10-31",6,2688,NA,74,2417,4259,2600,"actual"
"2019-10-31",7,2702,NA,74,2417,4218,2600,"actual"
"2019-10-31",8,2670,NA,74,2417,4390,2600,"actual"
"2019-10-31",9,2603,NA,74,2417,4505,2600,"actual"
"2019-10-31",10,2577,NA,74,2417,4717,2600,"actual"
"2019-10-31",11,2540,NA,74,2417,4805,2600,"actual"
"2019-10-31",12,2461,NA,74,2417,4927,2600,"actual"
"2019-10-31",13,2422,NA,74,2417,4950,2600,"actual"
"2019-10-31",14,2407,NA,74,2417,4947,2600,"actual"
"2019-10-31",15,2408,NA,74,2417,4865,2600,"actual"
"2019-10-31",16,2450,NA,74,2417,4764,2600,"actual"
"2019-10-31",17,2465,NA,74,2417,4695,2600,"actual"
"2019-10-31",18,2510,NA,74,2417,4673,2600,"actual"
"2019-10-31",19,2520,NA,74,2417,4628,2600,"actual"
"2019-10-31",20,2521,NA,74,2417,4610,2600,"actual"
"2019-10-31",21,2541,NA,74,2417,4596,2600,"actual"
"2019-10-31",22,2549,NA,74,2417,4717,2600,"actual"
"2019-10-31",23,2556,NA,74,2417,4787,2600,"actual"
"2019-11-01",0,2583,NA,74,2417,5204,2600,"actual"
"2019-11-01",1,2607,NA,74,2417,5128,2600,"actual"
"2019-11-01",2,2611,NA,74,2417,5142,2600,"actual"
"2019-11-01",3,2617,NA,74,2417,5024,2600,"actual"
"2019-11-01",4,2624,NA,74,2417,5003,2600,"actual"
"2019-11-01",5,2624,NA,74,2417,4803,2600,"actual"
"2019-11-01",6,2607,NA,74,2417,4622,2600,"actual"
"2019-11-01",7,2614,NA,74,2417,4483,2600,"actual"
"2019-11-01",8,2609,NA,74,2417,4632,2600,"actual"
"2019-11-01",9,2580,NA,74,2417,4699,2600,"actual"
"2019-11-01",10,2545,NA,74,2417,5011,2600,"actual"
"2019-11-01",11,2504,NA,74,2417,5096,2600,"actual"
"2019-11-01",12,2445,NA,74,2417,5230,2600,"actual"
"2019-11-01",13,2419,NA,74,2417,5331,2600,"actual"
"2019-11-01",14,2405,NA,74,2417,5445,2600,"actual"
"2019-11-01",15,2425,NA,74,2417,5483,2600,"actual"
"2019-11-01",16,2473,NA,74,2417,5295,2600,"actual"
"2019-11-01",17,2583,NA,74,2417,5347,2600,"actual"
"2019-11-01",18,2614,NA,103,2417,5576,2600,"actual"
"2019-11-01",19,2658,NA,103,2417,5271,2600,"actual"
"2019-11-01",20,2671,NA,103,2417,5086,2600,"actual"
"2019-11-01",21,2693,NA,103,2417,5158,2600,"actual"
"2019-11-01",22,2734,NA,103,2417,5330,2600,"actual"
"2019-11-01",23,2747,NA,103,2417,5377,2600,"actual"
"2019-11-02",0,2775,NA,103,2417,4823,2600,"actual"
"2019-11-02",1,2805,NA,103,2417,4947,2600,"actual"
"2019-11-02",2,2826,NA,103,2417,4910,2600,"actual"
"2019-11-02",3,2835,NA,103,2417,4903,2600,"actual"
"2019-11-02",4,2857,NA,103,2417,4747,2600,"actual"
"2019-11-02",5,2857,NA,103,2417,4639,2600,"actual"
"2019-11-02",6,2854,NA,103,2417,4447,2600,"actual"
"2019-11-02",7,2869,NA,103,2417,4262,2600,"actual"
"2019-11-02",8,2861,NA,103,2417,4412,2600,"actual"
"2019-11-02",9,2814,NA,103,2417,4414,2600,"actual"
"2019-11-02",10,2763,NA,103,2417,4586,2600,"actual"
"2019-11-02",11,2722,NA,103,2417,4608,2600,"actual"
"2019-11-02",12,2675,NA,103,2417,4781,2600,"actual"
"2019-11-02",13,2647,NA,103,2417,4918,2600,"actual"
"2019-11-02",14,2625,NA,103,2417,5045,2600,"actual"
"2019-11-02",15,2608,NA,103,2417,5247,2600,"actual"
"2019-11-02",16,2591,NA,103,2417,4940,2600,"actual"
"2019-11-02",17,2601,NA,103,2417,5023,2600,"actual"
"2019-11-02",18,2624,NA,103,2417,5078,2600,"actual"
"2019-11-02",19,2643,NA,103,2417,4866,2600,"actual"
"2019-11-02",20,2667,NA,103,2417,4726,2600,"actual"
"2019-11-02",21,2675,NA,103,2417,4746,2600,"actual"
"2019-11-02",22,2690,NA,103,2417,4775,2600,"actual"
"2019-11-02",23,2714,NA,103,2417,4802,2600,"actual"
"2019-11-03",0,1,NA,1,1,1,1,"actual"
"2019-11-03",1,2,NA,2,2,2,2,"actual"
"2019-11-03",2,1,NA,1,1,1,1,"actual"
"2019-11-03",3,1,NA,1,1,1,1,"actual"
"2019-11-03",4,1,NA,1,1,1,1,"actual"
"2019-11-03",5,1,NA,1,1,1,1,"actual"
"2019-11-03",6,1,NA,1,1,1,1,"actual"
"2019-11-03",7,1,NA,1,1,1,1,"actual"
"2019-11-03",8,1,NA,1,1,1,1,"actual"
"2019-11-03",9,1,NA,1,1,1,1,"actual"
"2019-11-03",10,1,NA,1,1,1,1,"actual"
"2019-11-03",11,1,NA,1,1,1,1,"actual"
"2019-11-03",12,1,NA,1,1,1,1,"actual"
"2019-11-03",13,1,NA,1,1,1,1,"actual"
"2019-11-03",14,1,NA,1,1,1,1,"actual"
"2019-11-03",15,1,NA,1,1,1,1,"actual"
"2019-11-03",16,1,NA,1,1,1,1,"actual"
"2019-11-03",17,1,NA,1,1,1,1,"actual"
"2019-11-03",18,1,NA,1,1,1,1,"actual"
"2019-11-03",19,1,NA,1,1,1,1,"actual"
"2019-11-03",20,1,NA,1,1,1,1,"actual"
"2019-11-03",21,1,NA,1,1,1,1,"actual"
"2019-11-03",22,1,NA,1,1,1,1,"actual"
"2019-11-03",23,1,NA,1,1,1,1,"actual"
"2019-11-04",0,2635,NA,103,2417,5032,2600,"actual"
"2019-11-04",1,2647,NA,103,2417,5096,2600,"actual"
"2019-11-04",2,2670,NA,103,2417,5097,2600,"actual"
"2019-11-04",3,2655,NA,103,2417,5158,2600,"actual"
"2019-11-04",4,2667,NA,103,2417,4951,2600,"actual"
"2019-11-04",5,2640,NA,103,2417,4784,2600,"actual"
"2019-11-04",6,2611,NA,103,2417,4604,2600,"actual"
"2019-11-04",7,2639,NA,103,2417,4587,2600,"actual"
"2019-11-04",8,2582,NA,103,2417,4941,2600,"actual"
"2019-11-04",9,2531,NA,103,2417,5133,2600,"actual"
"2019-11-04",10,2524,NA,103,2417,5250,2600,"actual"
"2019-11-04",11,2499,NA,103,2417,5493,2600,"actual"
"2019-11-04",12,2468,NA,103,2417,5546,2600,"actual"
"2019-11-04",13,2429,NA,103,2417,5553,2600,"actual"
"2019-11-04",14,2408,NA,103,2417,5613,2600,"actual"
"2019-11-04",15,2399,NA,103,2417,5637,2600,"actual"
"2019-11-04",16,2399,NA,103,2417,5536,2600,"actual"
"2019-11-04",17,2438,NA,103,2417,5433,2600,"actual"
"2019-11-04",18,2452,NA,103,2417,5352,2600,"actual"
"2019-11-04",19,2467,NA,9999,2417,5334,2600,"actual"
"2019-11-04",20,2484,NA,9999,2417,5228,2600,"actual"
"2019-11-04",21,2471,NA,9999,2417,5270,2600,"actual"
"2019-11-04",22,2467,NA,9999,2417,5361,2600,"actual"
"2019-11-04",23,2500,NA,9999,2417,5440,2600,"actual"
"2019-11-05",0,2532,NA,9999,2417,5578,2600,"actual"
"2019-11-05",1,2575,NA,9999,2417,5643,2600,"actual"
"2019-11-05",2,2571,NA,9999,2417,5650,2600,"actual"
"2019-11-05",3,2582,NA,9999,2417,5653,2600,"actual"
"2019-11-05",4,2588,NA,9999,2417,5606,2600,"actual"
"2019-11-05",5,2552,NA,9999,2417,5521,2600,"actual"
"2019-11-05",6,2525,NA,9999,2417,5363,2600,"actual"
"2019-11-05",7,2549,NA,9999,2417,5295,2600,"actual"
"2019-11-05",8,2546,NA,9999,2417,5533,2600,"actual"
"2019-11-05",9,2506,NA,9999,2417,5575,2600,"actual"
"2019-11-05",10,2489,NA,9999,2417,5576,2600,"actual"
"2019-11-05",11,2449,NA,9999,2417,5538,2600,"actual"
"2019-11-05",12,2430,NA,9999,2417,5557,2600,"actual"
"2019-11-05",13,2408,NA,9999,2417,5518,2600,"actual"
"2019-11-05",14,2384,NA,9999,2417,5504,2600,"actual"
"2019-11-05",15,2401,NA,9999,2417,5548,2600,"actual"
"2019-11-05",16,2402,NA,9999,2417,5586,2600,"actual"
"2019-11-05",17,2427,NA,9999,2417,5558,2600,"actual"
"2019-11-05",18,2465,NA,9999,2417,5459,2600,"actual"
"2019-11-05",19,2478,NA,9999,2417,5342,2600,"actual"
"2019-11-05",20,2480,NA,9999,2417,5361,2600,"actual"
"2019-11-05",21,2476,NA,9999,2417,5372,2600,"actual"
"2019-11-05",22,2485,NA,9999,2417,5448,2600,"actual"
"2019-11-05",23,2499,NA,9999,2417,5542,2600,"actual"
"2019-11-06",0,2537,NA,9999,2417,5624,2600,"actual"
"2019-11-06",1,2577,NA,9999,2417,5686,2600,"actual"
"2019-11-06",2,2593,NA,9999,2417,5688,2600,"actual"
"2019-11-06",3,2617,NA,9999,2417,5692,2600,"actual"
"2019-11-06",4,2601,NA,9999,2417,5672,2600,"actual"
"2019-11-06",5,2579,NA,9999,2417,5553,2600,"actual"
"2019-11-06",6,2566,NA,9999,2417,5321,2600,"actual"
"2019-11-06",7,2568,NA,9999,2417,5261,2600,"actual"
"2019-11-06",8,2580,NA,9999,2417,5277,2600,"actual"
"2019-11-06",9,2522,NA,9999,2417,5334,2600,"actual"
"2019-11-06",10,2512,NA,9999,2417,5396,2600,"actual"
"2019-11-06",11,2481,NA,9999,2417,5443,2600,"actual"
"2019-11-06",12,2431,NA,9999,2417,5476,2600,"actual"
"2019-11-06",13,2422,NA,9999,2417,5483,2600,"actual"
"2019-11-06",14,2402,NA,9999,2417,5438,2600,"actual"
"2019-11-06",15,2385,NA,9999,2417,5458,2600,"actual"
"2019-11-06",16,2412,NA,9999,2417,5448,2600,"actual"
"2019-11-06",17,2422,NA,9999,2417,5373,2600,"actual"
"2019-11-06",18,2469,NA,9999,2417,5298,2600,"actual"
"2019-11-06",19,2464,NA,9999,2417,5232,2600,"actual"
"2019-11-06",20,2473,NA,9999,2417,5338,2600,"actual"
"2019-11-06",21,2495,NA,9999,2417,5403,2600,"actual"
"2019-11-06",22,2501,NA,9999,2417,5512,2600,"actual"
"2019-11-06",23,2508,NA,9999,2417,5674,2600,"actual"
"2019-11-07",0,2560,NA,9999,2417,5843,2600,"actual"
"2019-11-07",1,2574,NA,9999,2417,5896,2600,"actual"
"2019-11-07",2,2589,NA,9999,2417,5950,2600,"actual"
"2019-11-07",3,2586,NA,9999,2417,5960,2600,"actual"
"2019-11-07",4,2588,NA,9999,2417,5934,2600,"actual"
"2019-11-07",5,2563,NA,9999,2417,5836,2600,"actual"
"2019-11-07",6,2540,NA,9999,2417,5521,2600,"actual"
"2019-11-07",7,2554,NA,9999,2417,5509,2600,"actual"
"2019-11-07",8,2547,NA,9999,2417,5496,2600,"actual"
"2019-11-07",9,2519,NA,9999,2417,5543,2600,"actual"
"2019-11-07",10,2495,NA,9999,2417,5567,2600,"actual"
"2019-11-07",11,2473,NA,9999,2417,5516,2600,"actual"
"2019-11-07",12,2454,NA,9999,2417,5461,2600,"actual"
"2019-11-07",13,2412,NA,9999,2417,5390,2600,"actual"
"2019-11-07",14,2402,NA,9999,2417,5395,2600,"actual"
"2019-11-07",15,2409,NA,9999,2417,5426,2600,"actual"
"2019-11-07",16,2437,NA,9999,2417,5435,2600,"actual"
"2019-11-07",17,2549,NA,9999,2417,5387,2600,"actual"
"2019-11-07",18,2599,NA,9999,2417,5179,2600,"actual"
"2019-11-07",19,2601,NA,9999,2417,4980,2600,"actual"
"2019-11-07",20,2614,NA,9999,2417,4909,2600,"actual"
"2019-11-07",21,2610,NA,9999,2417,4923,2600,"actual"
"2019-11-07",22,2633,NA,9999,2417,4926,2600,"actual"
"2019-11-07",23,2669,NA,9999,2417,4928,2600,"actual"
"2019-11-08",0,2458,NA,9999,2417,5164,2600,"actual"
"2019-11-08",1,2479,NA,9999,2417,5011,2600,"actual"
"2019-11-08",2,2527,NA,9999,2417,4937,2600,"actual"
"2019-11-08",3,2571,NA,9999,2417,4890,2600,"actual"
"2019-11-08",4,2574,NA,9999,2417,4882,2600,"actual"
"2019-11-08",5,2556,NA,9999,2417,4945,2600,"actual"
"2019-11-08",6,2484,NA,9999,2417,5010,2600,"actual"
"2019-11-08",7,2457,NA,9999,2417,5009,2600,"actual"
"2019-11-08",8,2463,NA,9999,2417,5141,2600,"actual"
"2019-11-08",9,2447,NA,9999,2417,5267,2600,"actual"
"2019-11-08",10,2430,NA,9999,2417,5396,2600,"actual"
"2019-11-08",11,2407,NA,9999,2417,5561,2600,"actual"
"2019-11-08",12,2398,NA,9999,2417,5621,2600,"actual"
"2019-11-08",13,2372,NA,9999,2417,5636,2600,"actual"
"2019-11-08",14,2355,NA,9999,2417,5687,2600,"actual"
"2019-11-08",15,2362,NA,9999,2417,5688,2600,"actual"
"2019-11-08",16,2374,NA,9999,2417,5697,2600,"actual"
"2019-11-08",17,2398,NA,9999,2417,5669,2600,"actual"
"2019-11-08",18,2411,NA,9999,2417,5595,2600,"actual"
"2019-11-08",19,2388,NA,9999,2417,5541,2600,"actual"
"2019-11-08",20,2419,NA,9999,2417,5479,2600,"actual"
"2019-11-08",21,2456,NA,9999,2417,5456,2600,"actual"
"2019-11-08",22,2499,NA,9999,2417,5401,2600,"actual"
"2019-11-08",23,2530,NA,9999,2417,5360,2600,"actual"
"2019-11-09",0,2495,NA,9999,2417,5341,2600,"actual"
"2019-11-09",1,2526,NA,9999,2417,5176,2600,"actual"
"2019-11-09",2,2543,NA,9999,2417,5112,2600,"actual"
"2019-11-09",3,2536,NA,9999,2417,5082,2600,"actual"
"2019-11-09",4,2563,NA,9999,2417,5081,2600,"actual"
"2019-11-09",5,2543,NA,9999,2417,5128,2600,"actual"
"2019-11-09",6,2524,NA,9999,2417,5159,2600,"actual"
"2019-11-09",7,2522,NA,9999,2417,5219,2600,"actual"
"2019-11-09",8,2490,NA,9999,2417,5370,2600,"actual"
"2019-11-09",9,2431,NA,9999,2417,5481,2600,"actual"
"2019-11-09",10,2386,NA,9999,2417,5538,2600,"actual"
"2019-11-09",11,2358,NA,9999,2417,5562,2600,"actual"
"2019-11-09",12,2329,NA,9999,2417,5550,2600,"actual"
"2019-11-09",13,2280,NA,9999,2417,5520,2600,"actual"
"2019-11-09",14,2254,NA,9999,2417,5482,2600,"actual"
"2019-11-09",15,2242,NA,9999,2417,5497,2600,"actual"
"2019-11-09",16,2227,NA,9999,2417,5506,2600,"actual"
"2019-11-09",17,2244,NA,9999,2417,5614,2600,"actual"
"2019-11-09",18,2257,NA,9999,2417,5700,2600,"actual"
"2019-11-09",19,2257,NA,9999,2417,5638,2600,"actual"
"2019-11-09",20,2289,NA,9999,2417,5568,2600,"actual"
"2019-11-09",21,2307,NA,9999,2417,5484,2600,"actual"
"2019-11-09",22,2403,NA,9999,2417,5370,2600,"actual"
"2019-11-09",23,2480,NA,9999,2417,5259,2600,"actual"
"2019-11-10",0,2508,NA,9999,2417,5029,2600,"actual"
"2019-11-10",1,2585,NA,9999,2417,4919,2600,"actual"
"2019-11-10",2,2551,NA,9999,2417,4921,2600,"actual"
"2019-11-10",3,2560,NA,9999,2417,4870,2600,"actual"
