"date","hour_beginning","coast","east","farwest","north","northcentral","southcentral","southern","west","all","label"
"2020-11-06",14,12635.96,1601.63,3698.43,938.6,12250.54,6639.08,3873.9,1128.72,42766.85,"actual"
"2020-11-06",15,12714.43,1586.39,3718.67,935.12,12164.25,6754.84,3899.5,1168.61,42941.82,"actual"
"2020-11-06",16,12479.52,1559.56,3691.98,893.12,12097.04,6739.89,3815.44,1219.97,42496.51,"actual"
"2020-11-06",17,12169.03,1538.76,3647.4,857.97,12097.12,6708.3,3612.86,1240.73,41872.16,"actual"
"2020-11-06",18,11985.84,1535.31,3661.94,890.24,12235.44,6716.68,3554.7,1256.62,41836.77,"actual"
"2020-11-06",19,11635.37,1511.39,3615.91,854.03,11817.63,6402.96,3400.11,1232.29,40469.7,"actual"
"2020-11-06",20,11275.88,1478.8,3544.01,808.16,11462.46,6157.13,3249.6,1237.78,39213.81,"actual"
"2020-11-06",21,10885.78,1435.87,3555.65,776.44,11010.13,5883.29,3112.15,1233.26,37892.58,"actual"
"2020-11-06",22,10440.47,1385.32,3522.97,748.22,10459.58,5538.02,2934.49,1189.88,36218.95,"actual"
"2020-11-06",23,9894.25,1295.79,3492.1,720.66,9779.29,5167.68,2758.28,1144.96,34253.01,"actual"
"2020-11-07",0,9452.71,1229.99,3426.91,693.59,9170.47,4905.65,2608.15,1132.16,32619.63,"actual"
"2020-11-07",1,9177.82,1173.09,3425.93,675.84,8745.62,4700.41,2486.91,1078.54,31464.16,"actual"
"2020-11-07",2,9014.58,1132.16,3426.46,669.41,8480.63,4538.29,2398.29,1055.4,30715.21,"actual"
"2020-11-07",3,8964.74,1137.82,3415.4,669.32,8378.24,4468.25,2350.49,1081.37,30465.63,"actual"
"2020-11-07",4,8971.89,1149.93,3417.95,666.73,8363.59,4453.53,2313.6,1086.03,30423.27,"actual"
"2020-11-07",5,9071.24,1182.68,3415.5,681.87,8610.56,4551.96,2336.22,1102.1,30952.14,"actual"
"2020-11-07",6,9253.78,1244.01,3423.98,707.09,9110.66,4745.94,2399.62,1145.79,32030.87,"actual"
"2020-11-07",7,9444.81,1291.11,3419.65,730.31,9513.83,4947.69,2447.89,1190.13,32985.43,"actual"
"2020-11-07",8,9925.32,1328.19,3446.07,790.34,10056.85,5163.8,2632.27,1175.22,34518.05,"actual"
"2020-11-07",9,10467.2,1324.28,3493.06,847.52,10532.26,5364.97,2854.26,1153.37,36036.92,"actual"
"2020-11-07",10,11010.43,1382.92,3500.86,868.5,10881.94,5608.46,3066.19,1142.9,37462.19,"actual"
"2020-11-07",11,11497.41,1446.46,3499.41,878.15,11173.74,5810.91,3306.21,1191.48,38803.77,"actual"
"2020-11-07",12,11971.92,1501.47,3487.88,880.86,11440.7,6053.45,3525.15,1274.24,40135.66,"actual"
"2020-11-07",13,12424.7,1538.75,3507.43,889.15,11598.25,6258.63,3699.6,1310.57,41227.07,"actual"
"2020-11-07",14,12739.05,1574.78,3515.26,911.5,11768.27,6442.42,3803.8,1341.53,42096.61,"actual"
"2020-11-07",15,12867.07,1575.23,3525.46,914.89,11877.63,6589.39,3828.61,1364.8,42543.09,"actual"
"2020-11-07",16,12706.39,1562.3,3491.26,877.44,11817.1,6666.58,3752.87,1415.02,42288.96,"actual"
"2020-11-07",17,12476.43,1549.42,3450.84,845.02,11781.53,6618.27,3590.14,1416.47,41728.12,"actual"
"2020-11-07",18,12415.18,1563.72,3542.99,849.09,11877.85,6648.13,3563.17,1374.65,41834.78,"actual"
"2020-11-07",19,12037.45,1512.67,3554.41,815.74,11469.51,6389.5,3416.85,1317.28,40513.41,"actual"
"2020-11-07",20,11701.6,1468.27,3576.99,793.7,11137.62,6163.44,3274.75,1327.02,39443.39,"actual"
"2020-11-07",21,11317.49,1359.81,3610.02,779.48,10664.61,5915.47,3154.46,1232.76,38034.11,"actual"
"2020-11-07",22,10870.33,1302.81,3576.37,738.88,10087.75,5583.48,3003.34,1158.62,36321.58,"actual"
"2020-11-07",23,10445.95,1235.62,3550.07,715.02,9494.36,5250.87,2842.99,1117.06,34651.95,"actual"
"2020-11-08",0,10056.79,1168.8,3497.12,696.01,9000.42,4938.72,2689.07,1105.04,33151.97,"actual"
"2020-11-08",1,9760.71,1144.14,3457.42,673.67,8636.8,4715.03,2568.5,1107.06,32063.33,"actual"
"2020-11-08",2,9551.47,1127.81,3427.08,665.58,8441,4575.95,2476.3,1114.99,31380.18,"actual"
"2020-11-08",3,9417.9,1115.43,3419.47,660.85,8323.55,4488.86,2408.22,1109.87,30944.12,"actual"
"2020-11-08",4,9319.51,1110.57,3418.81,662.04,8295.54,4471.8,2370.3,1125.28,30773.86,"actual"
"2020-11-08",5,9352.96,1156.3,3408.39,666.53,8399.05,4529.28,2377.34,1154.97,31044.83,"actual"
"2020-11-08",6,9443.63,1188.97,3416.08,684.03,8630.9,4644.36,2390.06,1189.42,31587.46,"actual"
"2020-11-08",7,9618.41,1234.15,3413.14,704.13,8895.87,4798.46,2408.07,1224.65,32296.87,"actual"
"2020-11-08",8,10124.1,1324.07,3440.93,773.92,9606.92,5138.43,2601.81,1213.25,34223.44,"actual"
"2020-11-08",9,10599.85,1372.84,3478.76,830.66,10226.76,5458.98,2884.66,1234.85,36087.35,"actual"
"2020-11-08",10,11073.19,1402.12,3540.33,830.55,10647.26,5728.27,3164.69,1219.77,37606.17,"actual"
"2020-11-08",11,11543.5,1436.79,3573.8,831.71,10873.07,5978.35,3447.91,1243.48,38928.6,"actual"
"2020-11-08",12,11976.56,1457.06,3619.38,873.92,11036.98,6297.48,3713.24,1254.66,40229.27,"actual"
"2020-11-08",13,12420.16,1503.23,3643.87,866.67,11146.48,6579.8,3866.46,1287.55,41314.21,"actual"
"2020-11-08",14,12802.15,1515.62,3667.27,821.03,11281.54,6820.98,3980.2,1370.99,42259.78,"actual"
"2020-11-08",15,13012.43,1544.99,3690.54,848.71,11376.71,6996.32,4004.32,1378.65,42852.66,"actual"
"2020-11-08",16,12933.26,1544.66,3684.09,853.54,11517.64,7082.66,3934.93,1383.19,42933.97,"actual"
"2020-11-08",17,12780.54,1564.93,3599.94,860.72,11758.03,7063.56,3772.11,1426.05,42825.87,"actual"
"2020-11-08",18,12858.44,1590.1,3629.22,877.26,12080.4,7157.28,3763.03,1439.6,43395.32,"actual"
"2020-11-08",19,12602.37,1559.9,3705.12,861.58,11954.35,6980.31,3676.28,1360.93,42700.83,"actual"
"2020-11-08",20,12317.02,1526.49,3657.6,839.45,11578,6710.36,3520.44,1328,41477.37,"actual"
"2020-11-08",21,11981.8,1467.87,3626.5,805.7,11077.86,6389.07,3371.89,1294.23,40014.93,"actual"
"2020-11-08",22,11544.29,1396.66,3562.05,761.2,10287.26,5936.78,3157.58,1251.2,37897.02,"actual"
"2020-11-08",23,10998.03,1320.26,3504.56,727.02,9598.25,5490.23,2932.89,1203.61,35774.85,"actual"
"2020-11-09",0,10579.57,1265.66,3466.06,695.24,9005.95,5132.51,2730.19,1170.2,34045.38,"actual"
"2020-11-09",1,10353.66,1232.52,3441.02,685.25,8622.75,4896.86,2600.29,1149.51,32981.87,"actual"
"2020-11-09",2,10245.19,1192.79,3432.96,679.26,8494.11,4753.72,2524.76,1121.88,32444.69,"actual"
"2020-11-09",3,10260.69,1193.89,3420.67,674.73,8512.55,4694.59,2495.82,1112.92,32365.87,"actual"
"2020-11-09",4,10437.24,1239.48,3401.08,678.46,8695.24,4774.87,2492.17,1150.76,32869.3,"actual"
"2020-11-09",5,10832.23,1322.92,3428.09,705.52,9345.68,5074.15,2595.57,1174.24,34478.4,"actual"
"2020-11-09",6,11409.95,1384.64,3512.41,765.78,10352.08,5567.1,2827.99,1201.62,37021.59,"actual"
"2020-11-09",7,11707.55,1414.36,3521.95,793.39,11024.49,5880.75,2979.84,1250.43,38572.77,"actual"
"2020-11-09",8,12118.85,1486.4,3592.82,821.68,11500.41,6095.42,3194.24,1194.66,40004.48,"actual"
"2020-11-09",9,12679.93,1571.28,3604.85,866.55,11872.79,6320.81,3391.86,1203.38,41511.46,"actual"
"2020-11-09",10,13334.2,1629.3,3665.07,889.29,12250.17,6517.87,3526.96,1183.72,42996.59,"actual"
"2020-11-09",11,13983.02,1683.29,3734.64,858.62,12574.39,6789.69,3771.2,1226.6,44621.45,"actual"
"2020-11-09",12,14520.66,1736.83,3746.91,858.72,12881.03,7117.29,4011.22,1238.91,46111.56,"actual"
"2020-11-09",13,14988.05,1785.58,3806.34,886.38,13117.55,7435.29,4174.94,1278.25,47472.38,"actual"
"2020-11-09",14,15204.93,1806.97,3851.37,880.51,13355.24,7669.85,4266.22,1301.41,48336.5,"actual"
"2020-11-09",15,15288.38,1800.81,3857.51,890.22,13497.79,7888.21,4301.96,1315.94,48840.83,"actual"
"2020-11-09",16,15015.42,1773.81,3860.75,898.35,13466.54,7958.19,4225.15,1310.27,48508.48,"actual"
"2020-11-09",17,14579.9,1781.27,3829.62,888.61,13508.73,7851.79,4025.09,1291.01,47756.02,"actual"
"2020-11-09",18,14417.97,1798.98,3822.74,908.14,13680.69,7885.88,3974.96,1326.17,47815.54,"actual"
"2020-11-09",19,14035.34,1770.45,3746.57,894.62,13262.79,7538.33,3816.17,1390.2,46454.46,"actual"
"2020-11-09",20,13637.86,1723.8,3687.37,857.65,12696.4,7212.44,3640.74,1374.67,44830.94,"actual"
"2020-11-09",21,13158.98,1593.92,3659.49,819.26,12036.16,6817.61,3466.51,1285.51,42837.44,"actual"
"2020-11-09",22,12527.51,1509.6,3615.44,774.82,11203.36,6287.57,3243.12,1246.34,40407.75,"actual"
"2020-11-09",23,11857.39,1407.29,3553.92,733.28,10384.37,5769.98,2978.72,1197.65,37882.59,"actual"
"2020-11-10",0,11357.08,1321.84,3449.26,697.42,9687.8,5378.86,2781.36,1205.63,35879.25,"actual"
"2020-11-10",1,11062.93,1255.42,3365.93,658.93,9232.04,5136.57,2654.3,1203.19,34569.31,"actual"
"2020-11-10",2,10846.5,1177.95,3304.42,653.68,8986.65,5014.96,2527.23,1198.24,33709.64,"actual"
"2020-11-10",3,10815.67,1165.4,3367.85,658.98,8969.52,4953.95,2465.25,1148.39,33545,"actual"
"2020-11-10",4,10943.5,1193.95,3406.47,667.45,9132.46,5028.16,2456.2,1108.6,33936.79,"actual"
"2020-11-10",5,11336.35,1330.42,3420.99,692.76,9600.66,5278.1,2560.61,1084.76,35304.66,"actual"
"2020-11-10",6,11872.62,1465.58,3497.57,762.57,10560.86,5766.89,2776.8,1121.37,37824.25,"actual"
"2020-11-10",7,12174.45,1506.25,3495.1,797.09,11164.24,6048.44,2941.2,1172.47,39299.25,"actual"
"2020-11-10",8,12678.83,1587.56,3518.5,837,11569.69,6259.54,3104.77,1132.74,40688.62,"actual"
"2020-11-10",9,13237.21,1630.85,3533.04,884.96,11894.22,6458.61,3277.74,1093.53,42010.16,"actual"
"2020-11-10",10,13765.8,1684.23,3506.77,897.48,12072.65,6632.4,3465.1,1092.04,43116.47,"actual"
"2020-11-10",11,14294.24,1703.03,3518.47,895.03,12183.97,6770.58,3676.39,1049.66,44091.35,"actual"
"2020-11-10",12,14785.66,1753.8,3547.09,912.45,12317.33,6807.91,3864.3,1004.44,44992.97,"actual"
"2020-11-10",13,15209.24,1785.85,3527.02,929.31,12424.24,6700.34,3997.57,1058.68,45632.26,"actual"
"2020-11-10",14,15528.35,1794.89,3491.67,935.66,12525.77,6639.03,4029.13,1117.2,46061.71,"actual"
"2020-11-10",15,15587.88,1769.8,3493.48,940.53,12411.38,6594.44,4005.59,1144.66,45947.77,"actual"
"2020-11-10",16,15317.45,1748.35,3437.04,932.96,12275.58,6606.17,3930,1228.65,45476.2,"actual"
"2020-11-10",17,14885.57,1757.68,3444.41,926.95,12214.29,6674.58,3791.16,1262.32,44956.96,"actual"
"2020-11-10",18,14678.33,1785.97,3517.31,1068.22,12431.8,6902.95,3808.22,1320.22,45513.03,"actual"
"2020-11-10",19,14237.79,1721.01,3499.09,932.36,11970.87,6693.19,3693.87,1284.41,44032.58,"actual"
"2020-11-10",20,13816.2,1609.86,3511.93,857.84,11515.26,6438.96,3560.69,1260.95,42571.69,"actual"
"2020-11-10",21,13291.84,1571.91,3516.2,846.67,10914.16,6085.48,3404.11,1210.87,40841.24,"actual"
"2020-11-10",22,12595.63,1473.11,3468.57,835.25,10172.08,5665.3,3199.3,1170.43,38579.66,"actual"
"2020-11-10",23,11907.87,1362.16,3435.71,792.5,9432.52,5251.49,2969.27,1132.53,36284.05,"actual"
"2020-11-11",0,11275.07,1269.93,3432.4,759.54,8804.61,4834.65,2752.48,1081.64,34210.32,"actual"
"2020-11-11",1,10909.35,1198.47,3417.03,746.14,8511.36,4562.31,2617.03,1070.7,33032.39,"actual"
"2020-11-11",2,10663.48,1176.9,3384.69,735.03,8383.85,4434.47,2531.77,1106.66,32416.86,"actual"
"2020-11-11",3,10544.49,1158.52,3383.13,749.92,8466.17,4388.87,2475.74,1116.49,32283.33,"actual"
"2020-11-11",4,10605.2,1170.45,3426.67,760.15,8761.71,4499.97,2459.34,1098.78,32782.27,"actual"
"2020-11-11",5,10908.66,1159.91,3487.05,805.19,9495.12,4757.29,2542.13,1115.06,34270.41,"actual"
"2020-11-11",6,11373.59,1328.39,3541.09,887.71,10649.01,5171.02,2703.06,1229.85,36883.72,"actual"
"2020-11-11",7,11601.67,1391.17,3563.11,925.96,11293.56,5410.13,2788.4,1280.41,38254.41,"actual"
"2020-11-11",8,12015.43,1417.13,3535.1,934.98,11425.3,5539.93,2935.42,1187.56,38990.85,"actual"
"2020-11-11",9,12503.94,1449.46,3549.29,974.51,11406.48,5666.43,3144.36,1067.02,39761.49,"actual"
"2020-11-11",10,13092.84,1483.24,3534.02,947.01,11377.19,5839.57,3417.54,1027.91,40719.31,"actual"
"2020-11-11",11,13675.6,1468.58,3533.51,959.66,11318.3,6085.07,3700.09,995.43,41736.24,"actual"
"2020-11-11",12,14289.71,1523.96,3494.08,955.5,11354.47,6403.07,3930.01,1012.43,42963.22,"actual"
"2020-11-11",13,14901.61,1619.52,3494.06,943.31,11476.97,6765.28,4088.08,1042.44,44331.27,"actual"
"2020-11-11",14,15241.27,1678.02,3525.61,929.77,11586.29,7099.2,4132.36,1083.23,45275.75,"actual"
"2020-11-11",15,15317.85,1684.99,3560.58,924.15,11671.68,7355.41,4111.41,1111,45737.07,"actual"
"2020-11-11",16,15023.57,1663,3584.25,880.49,11740.4,7466.07,4037.57,1165.56,45560.91,"actual"
"2020-11-11",17,14401.28,1623.19,3623.45,875.41,11902.03,7345.53,3849.84,1167.15,44787.88,"actual"
"2020-11-11",18,14029.44,1653.93,3673.93,868.42,12163.56,7372.23,3837.48,1201.81,44800.79,"actual"
"2020-11-11",19,13490.06,1612.26,3660.98,831.8,11747.58,7102.83,3688.55,1177.33,43311.39,"actual"
"2020-11-11",20,12948.11,1558.59,3653.27,853.74,11344.39,6777.28,3536.83,1152.84,41825.05,"actual"
"2020-11-11",21,12324.76,1493.92,3660.81,826.6,10865.76,6393.94,3367.11,1104.27,40037.18,"actual"
"2020-11-11",22,11580.88,1357.51,3626.6,783.51,10130.88,5928.82,3122.89,1041.93,37573.03,"actual"
"2020-11-11",23,10928.51,1249.03,3626.45,729.99,9414.21,5438.2,2860.7,953.7,35200.8,"actual"
"2020-11-12",0,10352.18,1190.05,3655.8,708.83,8911.37,5052.3,2649.79,916.73,33437.04,"actual"
"2020-11-12",1,9941.49,1158.79,3603.37,681.15,8597.89,4798.74,2518.21,922.85,32222.48,"actual"
"2020-11-12",2,9660.13,1148.12,3565.88,673.73,8478.06,4633.96,2449.55,933.61,31543.05,"actual"
"2020-11-12",3,9525.78,1148.56,3601.4,671.55,8396.4,4551.06,2392.75,901.78,31189.29,"actual"
"2020-11-12",4,9583.88,1164.39,3628.93,701.22,8577.87,4638.55,2403.19,909.92,31607.95,"actual"
"2020-11-12",5,9939.46,1270.07,3610.78,751.88,9170.6,4906.45,2502.73,934.76,33086.72,"actual"
"2020-11-12",6,10500.9,1410.65,3664.69,825.34,10205.03,5385.82,2692.49,1019.22,35704.14,"actual"
"2020-11-12",7,10766.25,1465.06,3707.99,844.2,10762.74,5692.91,2792.47,1050.47,37082.08,"actual"
"2020-11-12",8,11185.32,1503.37,3626.45,886.57,10940.81,5927.59,2966.5,1055.25,38091.86,"actual"
"2020-11-12",9,11678.23,1519.28,3634.68,879.47,11048.18,6104.54,3173.65,1054.01,39092.04,"actual"
"2020-11-12",10,12290.29,1560.03,3670.06,888.48,11206.53,6362.98,3431.41,1006.14,40415.93,"actual"
"2020-11-12",11,12986.07,1588.21,3642.22,895.4,11420.06,6633.17,3719.77,1032.96,41917.86,"actual"
"2020-11-12",12,13597.35,1648.57,3613.78,905.75,11666.95,6906.91,3930.31,1117.44,43387.08,"actual"
"2020-11-12",13,14218.54,1680.16,3632.87,931.53,11956.79,7178.55,4056.16,1157.97,44812.58,"actual"
"2020-11-12",14,14513.57,1692.33,3664.33,910.46,12213.18,7394.87,4117.23,1205.45,45711.41,"actual"
"2020-11-12",15,14525.39,1732.46,3640.78,922.92,12362.95,7539.5,4103.09,1222.11,46049.21,"actual"
"2020-11-12",16,14208.79,1716.39,3679.17,903.45,12439.86,7595.03,4026.11,1274.09,45842.9,"actual"
"2020-11-12",17,13872.63,1687.3,3666.63,895.47,12602.57,7554.91,3883.09,1310.73,45473.32,"actual"
"2020-11-12",18,13674.97,1709.58,3675.31,933.36,12840.5,7560.23,3867.19,1359.06,45620.21,"actual"
"2020-11-12",19,13299.42,1647.12,3629.51,911.73,12552.3,7254.68,3725.46,1342.99,44363.2,"actual"
"2020-11-12",20,12942.61,1600.34,3595.95,872.25,12090.34,6901.39,3588.21,1313.76,42904.84,"actual"
"2020-11-12",21,12491.79,1518.48,3451.24,810.36,11617.77,6524.79,3418.6,1396.32,41229.34,"actual"
"2020-11-12",22,11858.47,1409.53,3370.82,769.09,10877.74,6041.48,3217.13,1424.25,38968.51,"actual"
"2020-11-12",23,11192.18,1337,3324.02,705.17,10029.56,5537.07,2990.81,1375.17,36490.98,"actual"
"2020-11-13",0,10717.63,1267.91,3313.84,662.63,9309.56,5155.47,2801.11,1291.46,34519.59,"actual"
"2020-11-13",1,10441.19,1202.19,3411.21,647,8821.51,4913,2669.15,1121.24,33226.48,"actual"
"2020-11-13",2,10250.26,1145.51,3393.51,639.01,8503.05,4787.04,2585.73,1085.79,32389.9,"actual"
"2020-11-13",3,10164.2,1084.75,3394.36,642.8,8363.12,4726.03,2541,1060.39,31976.65,"actual"
"2020-11-13",4,10275.58,1106.21,3455.73,688.58,8453.91,4808.71,2548.41,995.48,32332.6,"actual"
"2020-11-13",5,10665,1190.32,3465.14,755.07,8933.69,5067.23,2642.05,1021.11,33739.61,"actual"
"2020-11-13",6,11297.11,1299.7,3555.82,839.65,9855.97,5536.87,2830.41,1051.41,36266.95,"actual"
"2020-11-13",7,11602.29,1335,3585.09,893.37,10392.44,5859.94,2937.28,1089.89,37695.29,"actual"
"2020-11-13",8,11961.29,1369.46,3597.03,906.64,10725.78,6040.01,3114.2,1103.15,38817.55,"actual"
"2020-11-13",9,12333.93,1398.99,3637.44,899.9,11025.39,6203.85,3332.71,1074.5,39906.72,"actual"
"2020-11-13",10,12717.82,1435.52,3648.54,878.5,11286.3,6436.09,3564.32,1092.81,41059.89,"actual"
"2020-11-13",11,13073.08,1476,3642.51,914.68,11466.92,6691.76,3787.81,1099.77,42152.53,"actual"
"2020-11-13",12,13222.83,1507.62,3614.44,930.93,11643.98,6962.17,3966.95,1101.19,42950.11,"actual"
"2020-11-13",13,13273.87,1534.51,3638.58,891.13,11892.89,7159.41,4123.1,1130.25,43643.73,"actual"
"2020-11-13",14,13222.85,1538.01,3641.44,870.58,12082.76,7409.31,4205.88,1105.36,44076.2,"actual"
"2020-11-13",15,13195.42,1533.19,3653.34,844.75,12209.53,7486.91,4197.5,1161.1,44281.73,"actual"
"2020-11-13",16,13047.77,1523.19,3653.76,856.37,12164.22,7435.4,4095.74,1205.79,43982.23,"actual"
"2020-11-13",17,13034.29,1529.02,3680.36,886.73,12255.93,7417.23,3895.24,1222.99,43921.78,"actual"
"2020-11-13",18,12952.44,1547.41,3665.2,920.8,12324.75,7450.1,3854.59,1280.85,43996.13,"actual"
"2020-11-13",19,12685.21,1499.65,3655.15,891.2,11929.62,7190.31,3726.66,1262.19,42840.01,"actual"
"2020-11-13",20,12501.3,1463.74,3653.32,889.38,11495.5,6964.09,3595.97,1229.36,41792.65,"actual"
"2020-11-13",21,12250.97,1385.5,3621.31,869.69,11092.49,6736.4,3458.81,1187.21,40602.39,"actual"
"2020-11-13",22,11879.21,1304.25,3546.49,836.11,10534.8,6392.23,3304.61,1174.87,38972.57,"actual"
"2020-11-13",23,11393.9,1217.85,3506.7,769.39,9859.71,6016.44,3134.89,1144.45,37043.32,"actual"
"2020-11-14",0,10928.88,1159.36,3493.86,726.62,9296.63,5623.22,2965.65,1084.04,35278.26,"actual"
"2020-11-14",1,10589.25,1124.69,3469.13,721.8,8911.79,5358.66,2819.87,888.23,33883.42,"actual"
"2020-11-14",2,10339.98,1096.08,3503.33,709.97,8666.2,5183.66,2707.29,903.03,33109.54,"actual"
"2020-11-14",3,10189.33,1087.16,3500.94,707.31,8552.35,5076.68,2632.9,811.17,32557.84,"actual"
"2020-11-14",4,10136.38,1088.75,3470.61,710.78,8604.26,5051.92,2609.02,839.39,32511.12,"actual"
"2020-11-14",5,10220.62,1137.64,3434.76,720.73,8849.23,5108.45,2628.15,944.98,33044.56,"actual"
"2020-11-14",6,10422.25,1192.02,3457.65,737.57,9293.52,5291.66,2669.72,928.44,33992.81,"actual"
"2020-11-14",7,10613.95,1243.14,3506.27,755.43,9731.2,5488.97,2731.67,953.58,35024.2,"actual"
"2020-11-14",8,11351.79,1367.18,3467.91,789.19,10480.46,5831.16,2972.13,1118.29,37378.1,"actual"
"2020-11-14",9,12173,1438,3434.78,800.29,11365.3,6203.55,3230.49,1175.18,39820.59,"actual"
"2020-11-14",10,12890.25,1499.68,3561.41,805.65,12077.46,6547.79,3581.29,1028.54,41992.06,"actual"
"2020-11-14",11,13534.79,1551.04,3570.68,811,12618.25,6868.15,3860.69,1245.02,44059.61,"actual"
"2020-11-14",12,14006.54,1595.19,3574.39,818.18,13024.24,7235.8,4096.41,1317.82,45668.56,"actual"
"2020-11-14",13,14274.13,1632.12,3529.84,825.46,13182.47,7567.18,4259.92,1337.53,46608.67,"actual"
"2020-11-14",14,14494.22,1662.16,3489.67,837.44,13177.72,7797.26,4354.31,1290.53,47103.31,"actual"
"2020-11-14",15,14504.19,1684.58,3444.49,844.26,13125.01,7880.02,4348.59,1371.95,47203.08,"actual"
"2020-11-14",16,14161.82,1678.01,3565.28,853.1,13069.59,7806.63,4240.4,1418.13,46792.96,"actual"
"2020-11-14",17,13946.62,1683.93,3511.65,869.73,13183.99,7759.81,4052.27,1457.31,46465.32,"actual"
"2020-11-14",18,13927.43,1689.77,3479.96,882.62,13363.81,7718.12,4002.4,1473.27,46537.38,"actual"
"2020-11-14",19,13629.72,1656.07,3463.95,858.85,12991.74,7320.24,3820.9,1450.86,45192.32,"actual"
"2020-11-14",20,13364.8,1615.42,3478,836.61,12608.74,7017.37,3692.32,1390.12,44003.4,"actual"
"2020-11-14",21,13073.27,1575.78,3503.74,791.09,12177.04,6710.02,3520.36,1343.33,42694.63,"actual"
"2020-11-14",22,12674.29,1510.83,3531.57,750.9,11549.05,6367.53,3340.03,1244.71,40968.9,"actual"
"2020-11-14",23,12174.64,1426.44,3515.57,693.35,10791.38,5976.2,3171.29,1187.21,38936.09,"actual"
"2020-11-15",0,11667.29,1335.98,3513.87,636.97,9859.89,5564.21,2996.26,1127.04,36701.51,"actual"
"2020-11-15",1,11247.55,1273.22,3525.13,598.46,8968.11,5254.35,2838.39,1014.7,34719.92,"actual"
"2020-11-15",2,10946.04,1229.95,3533.97,584.97,8435.36,5037.22,2726.52,929.99,33424.03,"actual"
"2020-11-15",3,10741.15,1178.84,3561.26,586.37,8154.7,4916.36,2656.9,897.34,32692.91,"actual"
"2020-11-15",4,10639.56,1131.45,3583.57,602.57,8058.12,4770.63,2632.05,942.14,32360.08,"actual"
"2020-11-15",5,10688.76,1093.06,3600.77,627.6,8083.43,4603,2627.86,937.79,32262.26,"actual"
"2020-11-15",6,10780.61,1099.92,3601.49,679.88,8288.5,4588.92,2605.56,973.6,32618.48,"actual"
"2020-11-15",7,10684.31,1118.25,3645.2,717.42,8619.99,4624.8,2590.4,960.41,32960.79,"actual"
"2020-11-15",8,10514.59,1185.71,3641.24,776.8,9215.01,4833.94,2770.4,1006.82,33944.51,"actual"
"2020-11-15",9,10616.04,1233.27,3675.88,833.51,9744.38,5050.12,2984.39,955.08,35092.67,"actual"
"2020-11-15",10,10782.25,1269.01,3643.23,854.41,10047.79,5165.9,3121.59,972.99,35857.16,"actual"
"2020-11-15",11,10516.81,1281.98,3566.02,867.46,10217.07,5309.14,3259.6,1083.82,36101.9,"actual"
"2020-11-15",12,10755.86,1305,3537.69,884.88,10299.17,5461.95,3440.69,1163.87,36849.11,"actual"
"2020-11-15",13,10975.38,1330.37,3506.02,896.91,10336.85,5593.55,3570.11,1214.09,37423.3,"actual"
"2020-11-15",14,11124.38,1376.62,3498.75,884,10374.83,5699.38,3560.06,1238.77,37756.79,"actual"
"2020-11-15",15,11115.79,1392.75,3502.36,871.68,10473.76,5798.08,3525.07,1252.44,37931.94,"actual"
"2020-11-15",16,10917.37,1411.92,3462.04,838.22,10591.33,5910.2,3425.12,1235.17,37791.38,"actual"
"2020-11-15",17,10879.57,1452.52,3485.38,859.51,10991,6040.29,3291.99,1229.88,38230.12,"actual"
"2020-11-15",18,10988.62,1496.38,3539.67,904.78,11378.86,6240.98,3307.3,1282.53,39139.12,"actual"
"2020-11-15",19,10822.15,1471.92,3505.98,892.77,11284.92,6116.67,3204.15,1294.74,38593.29,"actual"
"2020-11-15",20,10693.85,1444.66,3458.37,861.79,11054.92,5891.38,3098.71,1315.63,37819.31,"actual"
"2020-11-15",21,10337.05,1398.01,3438.1,831.1,10686.43,5630.67,2981.1,1291.57,36594.03,"actual"
"2020-11-15",22,9868.99,1331.61,3510.19,804.06,10156.24,5253.43,2808.39,1191.43,34924.34,"actual"
"2020-11-15",23,9359.01,1251.4,3529.96,765.78,9617.68,4894.64,2619.84,1156.58,33194.89,"actual"
"2020-11-16",0,9005,1240.08,3531.62,728.83,9271.56,4643.86,2454.86,1125.44,32001.25,"actual"
"2020-11-16",1,8851.38,1225.36,3557.75,726.93,9109.43,4514.8,2341.64,1071.56,31398.85,"actual"
"2020-11-16",2,8796.14,1220.66,3590.66,722.52,9079.06,4475.37,2269.9,1081.34,31235.63,"actual"
"2020-11-16",3,8864.39,1258.5,3607.81,718.28,9188.97,4520.69,2238.62,1086.7,31483.96,"actual"
"2020-11-16",4,9079.14,1333.65,3618.29,736.74,9632.33,4699.51,2247.79,1134.94,32482.39,"actual"
"2020-11-16",5,9564.43,1493.72,3622.43,794.04,10666.25,5140.73,2313.64,1221.93,34817.18,"actual"
"2020-11-16",6,10173.68,1707.87,3691.89,875.79,12104.15,5843.16,2527.66,1330.16,38254.36,"actual"
"2020-11-16",7,10365.45,1776.48,3732.94,907.5,13003.89,6259.52,2611.49,1393.09,40050.35,"actual"
"2020-11-16",8,10525.84,1740.13,3704.07,912.11,12904.34,6243.73,2707.72,1327.86,40065.79,"actual"
"2020-11-16",9,10654.03,1663.57,3730.82,904.27,12493.61,6067.25,2844.28,1228.41,39586.25,"actual"
"2020-11-16",10,10647.19,1596.45,3704.49,908.67,12072.35,5920.11,3016.63,1142,39007.9,"actual"
